2026-05-09 10:39:06,088 | INFO | agent  | Edge agent started (cmd_drop=0.00, cmd_delay_ms=0).
2026-05-09 11:18:57,698 | INFO | agent  | Sensor update: light=467.1
2026-05-09 11:18:57,869 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:18:57,911 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:18:58,879 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:18:58,927 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:18:59,203 | INFO | agent  | Sensor update: temperature=27.37
2026-05-09 11:18:59,204 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:18:59,204 | INFO | agent  | Sensor update: door=False
2026-05-09 11:18:59,204 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:18:59,204 | INFO | agent  | Sensor update: light=450.3
2026-05-09 11:18:59,883 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:18:59,930 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:18:59,931 | INFO | agent  | Device state sync: light=off
2026-05-09 11:18:59,931 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:18:59,932 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:18:59,932 | INFO | agent  | Sensor update: temperature=27.01
2026-05-09 11:18:59,932 | INFO | agent  | Sensor update: humidity=44.9
2026-05-09 11:18:59,933 | INFO | agent  | Sensor update: door=False
2026-05-09 11:18:59,933 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:18:59,933 | INFO | agent  | Sensor update: light=449.8
2026-05-09 11:19:00,804 | INFO | agent  | Sensor update: temperature=27.25
2026-05-09 11:19:00,805 | INFO | agent  | Sensor update: humidity=44.3
2026-05-09 11:19:00,805 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:00,805 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:00,806 | INFO | agent  | Sensor update: light=446.8
2026-05-09 11:19:00,887 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:00,930 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:00,931 | INFO | agent  | Sensor update: temperature=27.23
2026-05-09 11:19:00,931 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:19:00,931 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:00,932 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:00,932 | INFO | agent  | Sensor update: light=450.9
2026-05-09 11:19:00,932 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:00,932 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:00,932 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:01,895 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:01,939 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:01,939 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:01,939 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:01,939 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:02,307 | INFO | agent  | Sensor update: temperature=27.42
2026-05-09 11:19:02,308 | INFO | agent  | Sensor update: humidity=44.8
2026-05-09 11:19:02,309 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:02,309 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:02,309 | INFO | agent  | Sensor update: light=427.8
2026-05-09 11:19:02,901 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:02,945 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:03,722 | INFO | agent  | Sensor update: temperature=27.04
2026-05-09 11:19:03,723 | INFO | agent  | Sensor update: humidity=45.8
2026-05-09 11:19:03,723 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:03,724 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:03,724 | INFO | agent  | Sensor update: light=410.7
2026-05-09 11:19:03,908 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:03,951 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:03,951 | INFO | agent  | Sensor update: temperature=27.57
2026-05-09 11:19:03,951 | INFO | agent  | Sensor update: humidity=44.6
2026-05-09 11:19:03,951 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:03,952 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:03,952 | INFO | agent  | Sensor update: light=418.7
2026-05-09 11:19:03,952 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:03,952 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:03,952 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:04,914 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:04,915 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:04,915 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:04,916 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:04,958 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:05,228 | INFO | agent  | Sensor update: temperature=27.25
2026-05-09 11:19:05,228 | INFO | agent  | Sensor update: humidity=46.0
2026-05-09 11:19:05,228 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:05,229 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:05,229 | INFO | agent  | Sensor update: light=397.2
2026-05-09 11:19:05,923 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:05,924 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:05,924 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:05,924 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:05,924 | INFO | agent  | Sensor update: temperature=27.66
2026-05-09 11:19:05,924 | INFO | agent  | Sensor update: humidity=45.2
2026-05-09 11:19:05,924 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:05,924 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:05,924 | INFO | agent  | Sensor update: light=389.2
2026-05-09 11:19:05,967 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:06,818 | INFO | agent  | Sensor update: temperature=27.6
2026-05-09 11:19:06,818 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:19:06,818 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:06,819 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:06,819 | INFO | agent  | Sensor update: light=373.5
2026-05-09 11:19:06,930 | INFO | agent  | Sensor update: temperature=27.06
2026-05-09 11:19:06,931 | INFO | agent  | Sensor update: humidity=46.1
2026-05-09 11:19:06,931 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:06,931 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:06,931 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:06,931 | INFO | agent  | Sensor update: light=374.8
2026-05-09 11:19:06,931 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:06,932 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:06,932 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:06,973 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:07,935 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:07,978 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:08,324 | INFO | agent  | Sensor update: temperature=27.77
2026-05-09 11:19:08,324 | INFO | agent  | Sensor update: humidity=45.8
2026-05-09 11:19:08,324 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:08,324 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:08,324 | INFO | agent  | Sensor update: light=359.5
2026-05-09 11:19:08,942 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:08,986 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:09,743 | INFO | agent  | Sensor update: temperature=26.63
2026-05-09 11:19:09,744 | INFO | agent  | Sensor update: humidity=45.9
2026-05-09 11:19:09,744 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:09,744 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:09,744 | INFO | agent  | Sensor update: light=334.3
2026-05-09 11:19:09,950 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:09,992 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:09,992 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:09,992 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:09,992 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:09,992 | INFO | agent  | Sensor update: temperature=27.61
2026-05-09 11:19:09,992 | INFO | agent  | Sensor update: humidity=46.1
2026-05-09 11:19:09,992 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:09,992 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:09,992 | INFO | agent  | Sensor update: light=328.8
2026-05-09 11:19:10,954 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:10,997 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:10,997 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:10,997 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:10,997 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:11,249 | INFO | agent  | Sensor update: temperature=26.75
2026-05-09 11:19:11,250 | INFO | agent  | Sensor update: humidity=46.3
2026-05-09 11:19:11,250 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:11,250 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:11,250 | INFO | agent  | Sensor update: light=313.5
2026-05-09 11:19:11,963 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:12,008 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:12,008 | INFO | agent  | Sensor update: temperature=27.47
2026-05-09 11:19:12,008 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:19:12,008 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:12,009 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:12,009 | INFO | agent  | Sensor update: light=316.2
2026-05-09 11:19:12,009 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:12,009 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:12,009 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:12,836 | INFO | agent  | Sensor update: temperature=27.37
2026-05-09 11:19:12,836 | INFO | agent  | Sensor update: humidity=45.2
2026-05-09 11:19:12,836 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:12,836 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:12,836 | INFO | agent  | Sensor update: light=290.5
2026-05-09 11:19:12,970 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:13,016 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:13,978 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:14,021 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:14,342 | INFO | agent  | Sensor update: temperature=27.27
2026-05-09 11:19:14,343 | INFO | agent  | Sensor update: humidity=45.3
2026-05-09 11:19:14,343 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:14,343 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:14,343 | INFO | agent  | Sensor update: light=274.1
2026-05-09 11:19:14,985 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:15,031 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:15,031 | INFO | agent  | Sensor update: temperature=27.1
2026-05-09 11:19:15,031 | INFO | agent  | Sensor update: humidity=46.5
2026-05-09 11:19:15,032 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:15,032 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:15,032 | INFO | agent  | Sensor update: light=279.5
2026-05-09 11:19:15,764 | INFO | agent  | Sensor update: temperature=26.98
2026-05-09 11:19:15,766 | INFO | agent  | Sensor update: humidity=46.7
2026-05-09 11:19:15,766 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:15,766 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:15,766 | INFO | agent  | Sensor update: light=241.2
2026-05-09 11:19:15,991 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:16,033 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:16,998 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:17,042 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:17,042 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:17,042 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:17,043 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:17,270 | INFO | agent  | Sensor update: temperature=26.95
2026-05-09 11:19:17,271 | INFO | agent  | Sensor update: humidity=47.0
2026-05-09 11:19:17,271 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:17,271 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:17,271 | INFO | agent  | Sensor update: light=222.8
2026-05-09 11:19:18,007 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:18,051 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:18,052 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:18,052 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:18,052 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:18,860 | INFO | agent  | Sensor update: temperature=27.4
2026-05-09 11:19:18,861 | INFO | agent  | Sensor update: humidity=45.3
2026-05-09 11:19:18,861 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:18,861 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:18,862 | INFO | agent  | Sensor update: light=202.9
2026-05-09 11:19:19,016 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:19,060 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:19,060 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:19,061 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:19,061 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:20,020 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:20,063 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:20,063 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:20,063 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:20,064 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:20,365 | INFO | agent  | Sensor update: temperature=27.34
2026-05-09 11:19:20,366 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:19:20,366 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:20,366 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:20,366 | INFO | agent  | Sensor update: light=171.5
2026-05-09 11:19:21,026 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:21,073 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:21,787 | INFO | agent  | Sensor update: temperature=26.86
2026-05-09 11:19:21,788 | INFO | agent  | Sensor update: humidity=47.1
2026-05-09 11:19:21,788 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:21,788 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:21,788 | INFO | agent  | Sensor update: light=144.9
2026-05-09 11:19:22,036 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:22,083 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:22,084 | INFO | agent  | Sensor update: temperature=27.23
2026-05-09 11:19:22,084 | INFO | agent  | Sensor update: humidity=45.4
2026-05-09 11:19:22,084 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:22,085 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:22,085 | INFO | agent  | Sensor update: light=146.6
2026-05-09 11:19:22,085 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:22,085 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:22,085 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:23,045 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:23,091 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:23,294 | INFO | agent  | Sensor update: temperature=26.74
2026-05-09 11:19:23,295 | INFO | agent  | Sensor update: humidity=46.5
2026-05-09 11:19:23,295 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:23,295 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:23,295 | INFO | agent  | Sensor update: light=120.0
2026-05-09 11:19:24,054 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:24,096 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:24,097 | INFO | agent  | Sensor update: temperature=27.35
2026-05-09 11:19:24,097 | INFO | agent  | Sensor update: humidity=45.5
2026-05-09 11:19:24,097 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:24,098 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:24,098 | INFO | agent  | Sensor update: light=122.7
2026-05-09 11:19:24,098 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:24,098 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:24,099 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:24,877 | INFO | agent  | Sensor update: temperature=27.44
2026-05-09 11:19:24,878 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 11:19:24,878 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:24,878 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:24,879 | INFO | agent  | Sensor update: light=99.7
2026-05-09 11:19:25,062 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:25,107 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:26,071 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:26,114 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:26,114 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:26,114 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:26,114 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:26,384 | INFO | agent  | Sensor update: temperature=26.76
2026-05-09 11:19:26,385 | INFO | agent  | Sensor update: humidity=46.6
2026-05-09 11:19:26,385 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:26,385 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:26,385 | INFO | agent  | Sensor update: light=63.9
2026-05-09 11:19:27,079 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:27,123 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:27,123 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:27,123 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:27,123 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:27,809 | INFO | agent  | Sensor update: temperature=25.91
2026-05-09 11:19:27,810 | INFO | agent  | Sensor update: humidity=48.6
2026-05-09 11:19:27,810 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:27,810 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:27,810 | INFO | agent  | Sensor update: light=40.4
2026-05-09 11:19:28,085 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:28,132 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:29,093 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:29,136 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:29,315 | INFO | agent  | Sensor update: temperature=25.75
2026-05-09 11:19:29,317 | INFO | agent  | Sensor update: humidity=48.9
2026-05-09 11:19:29,317 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:29,317 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:29,317 | INFO | agent  | Sensor update: light=12.2
2026-05-09 11:19:30,098 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:30,146 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:30,896 | INFO | agent  | Sensor update: temperature=25.42
2026-05-09 11:19:30,897 | INFO | agent  | Sensor update: humidity=48.5
2026-05-09 11:19:30,897 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:30,898 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:30,898 | INFO | agent  | Sensor update: light=10.4
2026-05-09 11:19:31,106 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:31,152 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:32,110 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:32,154 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:32,154 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:32,154 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:32,155 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:32,403 | INFO | agent  | Sensor update: temperature=24.97
2026-05-09 11:19:32,404 | INFO | agent  | Sensor update: humidity=48.7
2026-05-09 11:19:32,404 | INFO | agent  | Sensor update: door=True
2026-05-09 11:19:32,404 | INFO | agent  | Task enqueued p=2 device=light cmd=on
2026-05-09 11:19:32,405 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:32,405 | INFO | agent  | Sensor update: light=3.5
2026-05-09 11:19:32,916 | INFO | agent  | Dispatched command p=2 light=on (door-open-dark)
2026-05-09 11:19:32,962 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:33,112 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:33,159 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:33,159 | INFO | agent  | Sensor update: temperature=25.25
2026-05-09 11:19:33,159 | INFO | agent  | Sensor update: humidity=49.7
2026-05-09 11:19:33,159 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:33,159 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:33,159 | INFO | agent  | Sensor update: light=15.0
2026-05-09 11:19:33,159 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:33,160 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:33,160 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:33,832 | INFO | agent  | Sensor update: temperature=24.92
2026-05-09 11:19:33,834 | INFO | agent  | Sensor update: humidity=50.6
2026-05-09 11:19:33,834 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:33,834 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:33,834 | INFO | agent  | Sensor update: light=10.4
2026-05-09 11:19:34,120 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:34,162 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:34,163 | INFO | agent  | Sensor update: temperature=25.3
2026-05-09 11:19:34,163 | INFO | agent  | Sensor update: humidity=48.0
2026-05-09 11:19:34,163 | INFO | agent  | Sensor update: door=True
2026-05-09 11:19:34,163 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:34,163 | INFO | agent  | Sensor update: light=189.5
2026-05-09 11:19:35,127 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:35,172 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:35,172 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:35,172 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:35,173 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:35,336 | INFO | agent  | Sensor update: temperature=24.67
2026-05-09 11:19:35,337 | INFO | agent  | Sensor update: humidity=50.9
2026-05-09 11:19:35,338 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:35,338 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:35,338 | INFO | agent  | Sensor update: light=15.8
2026-05-09 11:19:36,138 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:36,184 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:36,184 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:36,185 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:36,185 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:36,919 | INFO | agent  | Sensor update: temperature=25.56
2026-05-09 11:19:36,920 | INFO | agent  | Sensor update: humidity=46.5
2026-05-09 11:19:36,920 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:36,920 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:36,920 | INFO | agent  | Sensor update: light=194.0
2026-05-09 11:19:37,142 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:37,185 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:37,185 | INFO | agent  | Sensor update: temperature=24.65
2026-05-09 11:19:37,186 | INFO | agent  | Sensor update: humidity=51.1
2026-05-09 11:19:37,186 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:37,186 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:37,186 | INFO | agent  | Sensor update: light=0.5
2026-05-09 11:19:37,187 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:37,187 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:37,187 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:38,145 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:38,188 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:38,425 | INFO | agent  | Sensor update: temperature=25.75
2026-05-09 11:19:38,426 | INFO | agent  | Sensor update: humidity=46.9
2026-05-09 11:19:38,426 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:38,427 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:38,427 | INFO | agent  | Sensor update: light=188.1
2026-05-09 11:19:39,152 | INFO | agent  | Sensor update: temperature=24.38
2026-05-09 11:19:39,153 | INFO | agent  | Sensor update: humidity=51.8
2026-05-09 11:19:39,153 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:39,153 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:39,153 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:39,154 | INFO | agent  | Sensor update: light=8.2
2026-05-09 11:19:39,195 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:39,850 | INFO | agent  | Sensor update: temperature=24.09
2026-05-09 11:19:39,852 | INFO | agent  | Sensor update: humidity=52.0
2026-05-09 11:19:39,852 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:39,852 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:39,852 | INFO | agent  | Sensor update: light=13.8
2026-05-09 11:19:40,156 | INFO | agent  | Sensor update: temperature=26.0
2026-05-09 11:19:40,157 | INFO | agent  | Sensor update: humidity=46.2
2026-05-09 11:19:40,157 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:40,157 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:40,157 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:40,157 | INFO | agent  | Sensor update: light=183.4
2026-05-09 11:19:40,199 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:41,164 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:41,207 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:41,207 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:41,208 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:41,208 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:41,353 | INFO | agent  | Sensor update: temperature=24.01
2026-05-09 11:19:41,354 | INFO | agent  | Sensor update: humidity=52.1
2026-05-09 11:19:41,354 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:41,354 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:41,355 | INFO | agent  | Sensor update: light=1.4
2026-05-09 11:19:42,170 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:42,214 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:42,936 | INFO | agent  | Sensor update: temperature=26.17
